unix,date,symbol,open,high,low,Price,Telapsed
1638540000,03/12/2021 14:00,BTC/EUR,50342.65,50434.92,49777.62,49861.9,1298.3333
1638543600,03/12/2021 15:00,BTC/EUR,49863.72,50034.7,49494.47,49706.2,1298.3750
1638547200,03/12/2021 16:00,BTC/EUR,49695.79,49695.79,48597.88,48646.82,1298.4167
1638550800,03/12/2021 17:00,BTC/EUR,48705.45,48793.13,48365.31,48672.3,1298.4583
1638554400,03/12/2021 18:00,BTC/EUR,48704.66,48831.82,48200,48545.3,1298.5000
1638558000,03/12/2021 19:00,BTC/EUR,48526.43,48580.98,47560.04,47673.04,1298.5417
1638561600,03/12/2021 20:00,BTC/EUR,47671.04,47853.89,45830,47402.74,1298.5833
1638565200,03/12/2021 21:00,BTC/EUR,47401.35,47900,47250.03,47440.83,1298.6250
1638568800,03/12/2021 22:00,BTC/EUR,47464.32,47538.43,46972,47313.09,1298.6667
1638572400,03/12/2021 23:00,BTC/EUR,47313.69,47649.75,47220.26,47461.66,1298.7083
1638576000,04/12/2021 00:00,BTC/EUR,47483.64,47674.24,46947.53,47009.18,1298.7500
1638579600,04/12/2021 01:00,BTC/EUR,46995.27,47113.48,46577.58,46913.4,1298.7917
1638583200,04/12/2021 02:00,BTC/EUR,46938.15,47036.85,46700.06,46997.31,1298.8333
1638586800,04/12/2021 03:00,BTC/EUR,47031.78,47031.78,46044.86,46054.35,1298.8750
1638590400,04/12/2021 04:00,BTC/EUR,46100.2,46608.2,43940.67,44692.3,1298.9167
1638594000,04/12/2021 05:00,BTC/EUR,44670.39,44791.97,37398.21,42368.99,1298.9583
1638597600,04/12/2021 06:00,BTC/EUR,42403.67,42847.85,41861.57,42411.79,1299.0000
1638601200,04/12/2021 07:00,BTC/EUR,42405.42,42416,41532.41,42076,1299.0417
1638604800,04/12/2021 08:00,BTC/EUR,42073.91,42782.54,41812.36,42401,1299.0833
1638608400,04/12/2021 09:00,BTC/EUR,42401,42538.85,42154.39,42300.41,1299.1250
1638612000,04/12/2021 10:00,BTC/EUR,42300.41,42406.97,41687.37,42139.06,1299.1667
1638615600,04/12/2021 11:00,BTC/EUR,42150.64,42160.35,40969,41276.29,1299.2083
1638619200,04/12/2021 12:00,BTC/EUR,41260.8,42217.8,41254.57,41830.82,1299.2500
1638622800,04/12/2021 13:00,BTC/EUR,41811.14,42122.51,41532.41,42099.12,1299.2917
1638626400,04/12/2021 14:00,BTC/EUR,42099.04,42500,41954.94,42483.63,1299.3333
1638630000,04/12/2021 15:00,BTC/EUR,42483.63,43101.61,42419.99,42774.52,1299.3750
1638633600,04/12/2021 16:00,BTC/EUR,42775.9,43041.39,42438.72,42485.7,1299.4167
1638637200,04/12/2021 17:00,BTC/EUR,42494.09,42941.61,42433.39,42849.33,1299.4583
1638640800,04/12/2021 18:00,BTC/EUR,42839.24,43350,42768.33,43350,1299.5000
1638644400,04/12/2021 19:00,BTC/EUR,43350,43835.4,43169.93,43715.02,1299.5417
1638648000,04/12/2021 20:00,BTC/EUR,43715.12,43872.92,43429.98,43701.01,1299.5833
1638651600,04/12/2021 21:00,BTC/EUR,43692.78,43752.95,43020,43193.46,1299.6250
1638655200,04/12/2021 22:00,BTC/EUR,43182.59,43677.97,43118.12,43639.99,1299.6667
1638658800,04/12/2021 23:00,BTC/EUR,43640,43869.99,43260.92,43611.08,1299.7083
1638662400,05/12/2021 00:00,BTC/EUR,43598.11,44040.08,42889.74,43415.16,1299.7500
1638666000,05/12/2021 01:00,BTC/EUR,43397.04,43626.2,43163.53,43477,1299.7917
1638669600,05/12/2021 02:00,BTC/EUR,43446.5,43535.62,43253.17,43469.16,1299.8333
1638673200,05/12/2021 03:00,BTC/EUR,43469.41,43730.39,43311.15,43571.72,1299.8750
1638676800,05/12/2021 04:00,BTC/EUR,43563.05,43635.44,43250,43340.22,1299.9167
1638680400,05/12/2021 05:00,BTC/EUR,43370.02,43815.47,43318.46,43800.3,1299.9583
1638684000,05/12/2021 06:00,BTC/EUR,43807.64,43969.76,43631.37,43871.1,1300.0000
1638687600,05/12/2021 07:00,BTC/EUR,43863.53,44046.19,43659.38,43744.1,1300.0417
1638691200,05/12/2021 08:00,BTC/EUR,43726.13,43977.38,43619.32,43899.04,1300.0833
1638694800,05/12/2021 09:00,BTC/EUR,43899.04,43907.7,43250,43451.99,1300.1250
1638698400,05/12/2021 10:00,BTC/EUR,43468.96,43835.4,43326.07,43651.99,1300.1667
1638702000,05/12/2021 11:00,BTC/EUR,43648.98,43775.67,43387.93,43656.65,1300.2083
1638705600,05/12/2021 12:00,BTC/EUR,43644.07,43999.15,43500,43760.12,1300.2500
1638709200,05/12/2021 13:00,BTC/EUR,43765.84,43832.3,43540.37,43732.06,1300.2917
1638712800,05/12/2021 14:00,BTC/EUR,43717.59,43754.37,43265.27,43428.14,1300.3333
1638716400,05/12/2021 15:00,BTC/EUR,43404.27,43554.51,42286.31,42455.56,1300.3750
1638720000,05/12/2021 16:00,BTC/EUR,42430.55,43095,42419.3,42923.6,1300.4167
1638723600,05/12/2021 17:00,BTC/EUR,42924.91,43662.69,42844.33,43643.73,1300.4583
1638727200,05/12/2021 18:00,BTC/EUR,43626.85,43677.97,43443.11,43471.23,1300.5000
1638730800,05/12/2021 19:00,BTC/EUR,43454.29,43510.59,42767.53,43309.59,1300.5417
1638734400,05/12/2021 20:00,BTC/EUR,43309.14,43416.85,42966.21,43242.96,1300.5833
1638738000,05/12/2021 21:00,BTC/EUR,43201.33,43573.33,42930.45,43534.56,1300.6250
1638741600,05/12/2021 22:00,BTC/EUR,43528.65,43612.3,43215.19,43612.3,1300.6667
1638745200,05/12/2021 23:00,BTC/EUR,43578,43872.37,43427.53,43741.92,1300.7083
1638748800,06/12/2021 00:00,BTC/EUR,43729.79,43801.61,42950,43243.64,1300.7500
1638752400,06/12/2021 01:00,BTC/EUR,43253.37,43440.23,42835.54,43310.58,1300.7917
1638756000,06/12/2021 02:00,BTC/EUR,43313.57,43573.33,43244.26,43358.3,1300.8333
1638759600,06/12/2021 03:00,BTC/EUR,43358.94,43626.2,43319.31,43466.93,1300.8750
1638763200,06/12/2021 04:00,BTC/EUR,43482.14,43689.06,43418.32,43431.01,1300.9167
1638766800,06/12/2021 05:00,BTC/EUR,43464.17,43549.67,43191.49,43191.49,1300.9583
1638770400,06/12/2021 06:00,BTC/EUR,43163.53,43260.62,42679.53,42732.9,1301.0000
1638774000,06/12/2021 07:00,BTC/EUR,42778.6,43034.09,42387.86,43015.58,1301.0417
1638777600,06/12/2021 08:00,BTC/EUR,43015.58,43887.99,42420.02,42731.17,1301.0833
1638781200,06/12/2021 09:00,BTC/EUR,42719.15,42887.08,41433.98,42036.34,1301.1250
1638784800,06/12/2021 10:00,BTC/EUR,42033.19,42380.77,41900.07,42077.28,1301.1667
1638788400,06/12/2021 11:00,BTC/EUR,42082.76,43209.07,41809.98,43080.91,1301.2083
1638792000,06/12/2021 12:00,BTC/EUR,43095.55,43260.92,42819.28,42996.17,1301.2500
1638795600,06/12/2021 13:00,BTC/EUR,42998.1,43185.3,42569.78,42800.76,1301.2917
1638799200,06/12/2021 14:00,BTC/EUR,42816.88,43073.06,42415.53,42753.65,1301.3333
1638802800,06/12/2021 15:00,BTC/EUR,42755.67,43500,42600,43499.77,1301.3750
1638806400,06/12/2021 16:00,BTC/EUR,43494.54,43670.22,43242.94,43611.49,1301.4167
1638810000,06/12/2021 17:00,BTC/EUR,43628.13,43730.39,43408.31,43469.68,1301.4583
1638813600,06/12/2021 18:00,BTC/EUR,43467.83,43696.65,43326.5,43641.74,1301.5000
1638817200,06/12/2021 19:00,BTC/EUR,43647.67,43812.68,43550,43595.39,1301.5417
1638820800,06/12/2021 20:00,BTC/EUR,43596.09,43700.96,43271.67,43331.52,1301.5833
1638824400,06/12/2021 21:00,BTC/EUR,43342.04,44837.38,43296,44407.15,1301.6250
1638828000,06/12/2021 22:00,BTC/EUR,44424.96,45169.58,44424.96,45085,1301.6667
1638831600,06/12/2021 23:00,BTC/EUR,45084.05,45169.58,44631.1,44841.12,1301.7083
1638835200,07/12/2021 00:00,BTC/EUR,44756.22,45054,44709.54,44951.22,1301.7500
1638838800,07/12/2021 01:00,BTC/EUR,44970.29,45619.3,44703.54,44910.3,1301.7917
1638842400,07/12/2021 02:00,BTC/EUR,44950.82,45121.04,44862.02,44916.77,1301.8333
1638846000,07/12/2021 03:00,BTC/EUR,44897.04,45241.23,44871.65,45204.97,1301.8750
1638849600,07/12/2021 04:00,BTC/EUR,45205.09,45431.56,45083.75,45171.7,1301.9167
1638853200,07/12/2021 05:00,BTC/EUR,45161.26,45438.75,45118.26,45158.66,1301.9583
1638856800,07/12/2021 06:00,BTC/EUR,45163.93,45423.37,45134.99,45356.65,1302.0000
1638860400,07/12/2021 07:00,BTC/EUR,45384.37,45507.07,45091.29,45186.21,1302.0417
1638864000,07/12/2021 08:00,BTC/EUR,45156.38,45531.99,45114,45490.78,1302.0833
1638867600,07/12/2021 09:00,BTC/EUR,45516.85,45815.4,45404.47,45554.04,1302.1250
1638871200,07/12/2021 10:00,BTC/EUR,45556.1,45710,45427.65,45661.51,1302.1667
1638874800,07/12/2021 11:00,BTC/EUR,45661.51,45809.46,45366.42,45796.15,1302.2083
1638878400,07/12/2021 12:00,BTC/EUR,45794.74,45876.74,45061.36,45322.88,1302.2500
1638882000,07/12/2021 13:00,BTC/EUR,45295.23,45519.43,45237.1,45406.53,1302.2917
1638885600,07/12/2021 14:00,BTC/EUR,45359.48,45848.98,45269.49,45830.18,1302.3333
1638889200,07/12/2021 15:00,BTC/EUR,45830.18,46227.09,45701.51,46070,1302.3750
1638892800,07/12/2021 16:00,BTC/EUR,46070,46179.03,45487.81,45707.74,1302.4167
1638896400,07/12/2021 17:00,BTC/EUR,45707.74,45731.74,45254.26,45417.69,1302.4583
1638900000,07/12/2021 18:00,BTC/EUR,45399.68,45560.02,45273.27,45293.04,1302.5000
1638903600,07/12/2021 19:00,BTC/EUR,45318.93,45520.53,45069.72,45202.66,1302.5417
1638907200,07/12/2021 20:00,BTC/EUR,45243.18,45338.24,44553.41,44755.73,1302.5833
1638910800,07/12/2021 21:00,BTC/EUR,44799.57,45145.67,44729.21,44826.48,1302.6250
1638914400,07/12/2021 22:00,BTC/EUR,44825.49,44944.36,44424.31,44734.9,1302.6667
1638918000,07/12/2021 23:00,BTC/EUR,44637.2,45008.62,44555.61,44906.91,1302.7083
1638921600,08/12/2021 00:00,BTC/EUR,44901.16,45029.05,44666.13,45002.26,1302.7500
1638925200,08/12/2021 01:00,BTC/EUR,45043.51,45098.24,44703.53,44717.12,1302.7917
1638928800,08/12/2021 02:00,BTC/EUR,44769.91,44973.21,44638.56,44638.56,1302.8333
1638932400,08/12/2021 03:00,BTC/EUR,44615.53,44731.71,44417.51,44440.79,1302.8750
1638936000,08/12/2021 04:00,BTC/EUR,44417.51,44695.3,44400,44537.97,1302.9167
1638939600,08/12/2021 05:00,BTC/EUR,44524.76,44821.07,44484.98,44696.42,1302.9583
1638943200,08/12/2021 06:00,BTC/EUR,44714.09,44981.12,44670.73,44919.13,1303.0000
1638946800,08/12/2021 07:00,BTC/EUR,44913.94,44934.99,44697.68,44769.49,1303.0417
1638950400,08/12/2021 08:00,BTC/EUR,44796.18,44869.58,44596.49,44669.53,1303.0833
1638954000,08/12/2021 09:00,BTC/EUR,44732.05,44833.61,44472.61,44488.73,1303.1250
1638957600,08/12/2021 10:00,BTC/EUR,44488.72,44676.19,43625.62,43662.13,1303.1667
1638961200,08/12/2021 11:00,BTC/EUR,43662.13,43834.95,43312.83,43632.99,1303.2083
1638964800,08/12/2021 12:00,BTC/EUR,43664.44,43766.25,43157.28,43651.97,1303.2500
1638968400,08/12/2021 13:00,BTC/EUR,43640.35,43755.49,43375.09,43404.91,1303.2917
1638972000,08/12/2021 14:00,BTC/EUR,43398.05,45169.58,43301.46,44931.4,1303.3333
1638975600,08/12/2021 15:00,BTC/EUR,44941.43,45278.05,44631.1,44751.59,1303.3750
1638979200,08/12/2021 16:00,BTC/EUR,44760.02,44869.85,44351.53,44551.18,1303.4167
1638982800,08/12/2021 17:00,BTC/EUR,44596.34,44619.49,44257.99,44310.17,1303.4583
1638986400,08/12/2021 18:00,BTC/EUR,44354.81,44700,44181.8,44620.58,1303.5000
1638990000,08/12/2021 19:00,BTC/EUR,44620.58,44866.34,44365.63,44463.44,1303.5417
1638993600,08/12/2021 20:00,BTC/EUR,44486.01,44874.54,44356.11,44713.73,1303.5833
1638997200,08/12/2021 21:00,BTC/EUR,44732.54,44829.97,44531.3,44641.21,1303.6250
1639000800,08/12/2021 22:00,BTC/EUR,44655.66,44847.55,44204.95,44280.21,1303.6667
1639004400,08/12/2021 23:00,BTC/EUR,44293.41,44640.57,44266.23,44549.91,1303.7083
1639008000,09/12/2021 00:00,BTC/EUR,44523.3,44841.85,44411.26,44591.48,1303.7500
1639011600,09/12/2021 01:00,BTC/EUR,44481.12,44613,44283.65,44335.62,1303.7917
1639015200,09/12/2021 02:00,BTC/EUR,44298.11,44412.26,43839.62,44065.54,1303.8333
1639018800,09/12/2021 03:00,BTC/EUR,44025.22,44110.35,43677.97,43819.84,1303.8750
1639022400,09/12/2021 04:00,BTC/EUR,43754.73,43993.24,43677.97,43988.37,1303.9167
1639026000,09/12/2021 05:00,BTC/EUR,43996.54,44060.69,43857.26,43968.41,1303.9583
1639029600,09/12/2021 06:00,BTC/EUR,43956.62,44079.25,43725.43,43867.77,1304.0000
1639033200,09/12/2021 07:00,BTC/EUR,43842.93,44512.02,43500,44255.23,1304.0417
1639036800,09/12/2021 08:00,BTC/EUR,44213.47,44248.95,43559.53,43765.01,1304.0833
1639040400,09/12/2021 09:00,BTC/EUR,43737.49,43792.18,43260.92,43511.19,1304.1250
1639044000,09/12/2021 10:00,BTC/EUR,43510.02,43708,43233.18,43633.48,1304.1667
1639047600,09/12/2021 11:00,BTC/EUR,43633.48,43691.22,43363.16,43501.03,1304.2083
1639051200,09/12/2021 12:00,BTC/EUR,43482,43885.81,43310.09,43728.28,1304.2500
1639054800,09/12/2021 13:00,BTC/EUR,43744.53,43744.53,43370.58,43671.2,1304.2917
1639058400,09/12/2021 14:00,BTC/EUR,43654.57,43731.4,42936.82,42999.62,1304.3333
1639062000,09/12/2021 15:00,BTC/EUR,43016.35,43216.87,42617,43006.59,1304.3750
1639065600,09/12/2021 16:00,BTC/EUR,43009.32,43316.16,42733.14,43024.95,1304.4167
1639069200,09/12/2021 17:00,BTC/EUR,43045.31,43207.37,42677.18,42702.93,1304.4583
1639072800,09/12/2021 18:00,BTC/EUR,42702.08,42881.2,42083.94,42287.77,1304.5000
1639076400,09/12/2021 19:00,BTC/EUR,42276.1,42528.8,42151.53,42219.19,1304.5417
1639080000,09/12/2021 20:00,BTC/EUR,42200.01,42292,41906.34,42237.31,1304.5833
1639083600,09/12/2021 21:00,BTC/EUR,42207.38,42642.79,42126.38,42505.48,1304.6250
1639087200,09/12/2021 22:00,BTC/EUR,42510,42929.99,42253.93,42504.73,1304.6667
1639090800,09/12/2021 23:00,BTC/EUR,42506.1,42740.38,42122.02,42143.59,1304.7083
1639094400,10/12/2021 00:00,BTC/EUR,42134.3,43183.29,42011.31,42530.47,1304.7500
1639098000,10/12/2021 01:00,BTC/EUR,42572.19,43002.23,42345.92,42901.92,1304.7917
1639101600,10/12/2021 02:00,BTC/EUR,42886.43,43163.14,42782.53,42939.96,1304.8333
1639105200,10/12/2021 03:00,BTC/EUR,42964.18,42978.86,42721.23,42838.63,1304.8750
1639108800,10/12/2021 04:00,BTC/EUR,42845.22,43006.13,42679.53,42679.53,1304.9167
1639112400,10/12/2021 05:00,BTC/EUR,42668.71,42832.47,42564.12,42743.24,1304.9583
1639116000,10/12/2021 06:00,BTC/EUR,42749.01,42888.25,42371.53,42400.72,1305.0000
1639119600,10/12/2021 07:00,BTC/EUR,42356.71,42574.4,42141.34,42235.81,1305.0417
1639123200,10/12/2021 08:00,BTC/EUR,42239.42,42693.97,42205.98,42639.91,1305.0833
1639126800,10/12/2021 09:00,BTC/EUR,42618.36,42985.7,42459.53,42883.71,1305.1250
1639130400,10/12/2021 10:00,BTC/EUR,42883.41,43000,42728.47,42810.82,1305.1667
1639134000,10/12/2021 11:00,BTC/EUR,42799.35,43260.91,42791.71,43241.31,1305.2083
1639137600,10/12/2021 12:00,BTC/EUR,43260.92,43677.97,43233.07,43529.48,1305.2500
1639141200,10/12/2021 13:00,BTC/EUR,43536.22,44300,43367.59,43938.66,1305.2917
1639144800,10/12/2021 14:00,BTC/EUR,43968.4,44154.65,42693.97,42839.99,1305.3333
1639148400,10/12/2021 15:00,BTC/EUR,42801.84,43051.58,42286.31,42482.4,1305.3750
1639152000,10/12/2021 16:00,BTC/EUR,42482.4,42482.4,41832.35,42089.37,1305.4167
1639155600,10/12/2021 17:00,BTC/EUR,42093.95,42226.8,41832.36,42176.57,1305.4583
1639159200,10/12/2021 18:00,BTC/EUR,42197.35,42706.64,42115.49,42327,1305.5000
1639162800,10/12/2021 19:00,BTC/EUR,42287.89,42642.79,42134.44,42597.61,1305.5417
1639166400,10/12/2021 20:00,BTC/EUR,42577.5,42822.5,42539.03,42799.89,1305.5833
1639170000,10/12/2021 21:00,BTC/EUR,42782.97,42890.97,42283.53,42387.31,1305.6250
1639173600,10/12/2021 22:00,BTC/EUR,42385.18,42512.56,41958.55,41991.68,1305.6667
1639177200,10/12/2021 23:00,BTC/EUR,42016.97,42272.77,41482.63,41745,1305.7083
1639180800,11/12/2021 00:00,BTC/EUR,41747.5,42830,41383.3,42254.36,1305.7500
1639184400,11/12/2021 01:00,BTC/EUR,42248.8,42686.18,42166.77,42378.73,1305.7917
1639188000,11/12/2021 02:00,BTC/EUR,42386.24,42693.97,42366.78,42693.97,1305.8333
1639191600,11/12/2021 03:00,BTC/EUR,42696.09,43053.87,42668.44,42749.09,1305.8750
1639195200,11/12/2021 04:00,BTC/EUR,42733.39,43006.13,42722.5,42954.91,1305.9167
1639198800,11/12/2021 05:00,BTC/EUR,42960.36,42989.22,42691.8,42779,1305.9583
1639202400,11/12/2021 06:00,BTC/EUR,42779.77,43227.58,42524.15,42564.6,1306.0000
1639206000,11/12/2021 07:00,BTC/EUR,42522.3,42655.88,42311.83,42542.72,1306.0417
1639209600,11/12/2021 08:00,BTC/EUR,42529.12,43260.92,42402.66,42777.33,1306.0833
1639213200,11/12/2021 09:00,BTC/EUR,42835.5,43050.42,42624.28,42999.36,1306.1250
1639216800,11/12/2021 10:00,BTC/EUR,42961.38,43038.49,42783.74,42848.98,1306.1667
1639220400,11/12/2021 11:00,BTC/EUR,42862.84,42900.75,42604.32,42663.34,1306.2083
1639224000,11/12/2021 12:00,BTC/EUR,42673.37,42978.05,42611.17,42926.41,1306.2500
1639227600,11/12/2021 13:00,BTC/EUR,42926.38,43260.92,42678.68,42754.98,1306.2917
1639231200,11/12/2021 14:00,BTC/EUR,42750.73,42951.34,42630.1,42901.65,1306.3333
1639234800,11/12/2021 15:00,BTC/EUR,42887.28,43157.28,42852.7,43146.87,1306.3750
1639238400,11/12/2021 16:00,BTC/EUR,43156.83,43625.59,43108.56,43369.28,1306.4167
1639242000,11/12/2021 17:00,BTC/EUR,43367.95,43376.55,43000,43113.56,1306.4583
1639245600,11/12/2021 18:00,BTC/EUR,43114.44,43258.1,42977.15,43087.32,1306.5000
1639249200,11/12/2021 19:00,BTC/EUR,43104.7,43199.76,42831.35,42849.41,1306.5417
1639252800,11/12/2021 20:00,BTC/EUR,42854.06,43136.39,42823.55,42997.01,1306.5833
1639256400,11/12/2021 21:00,BTC/EUR,42972.95,43235.18,42847.52,43216.58,1306.6250
1639260000,11/12/2021 22:00,BTC/EUR,43209.63,43502.76,43099.43,43249.63,1306.6667
1639263600,11/12/2021 23:00,BTC/EUR,43249.63,43823.39,43203.3,43655.27,1306.7083
1639267200,12/12/2021 00:00,BTC/EUR,43738.87,43980.53,43560.32,43674.63,1306.7500
1639270800,12/12/2021 01:00,BTC/EUR,43680.48,43793.61,43416.85,43553.12,1306.7917
1639274400,12/12/2021 02:00,BTC/EUR,43537.25,43672.8,43398.77,43418.97,1306.8333
1639278000,12/12/2021 03:00,BTC/EUR,43416.41,43705,43408.86,43651.89,1306.8750
1639281600,12/12/2021 04:00,BTC/EUR,43652.29,43683.17,43230.42,43230.42,1306.9167
1639285200,12/12/2021 05:00,BTC/EUR,43237.5,43433.99,43237.5,43356.95,1306.9583
1639288800,12/12/2021 06:00,BTC/EUR,43348.06,43562.52,43340.45,43543.04,1307.0000
1639292400,12/12/2021 07:00,BTC/EUR,43478.98,43714.65,43456.74,43677.53,1307.0417
1639296000,12/12/2021 08:00,BTC/EUR,43673.99,43731.63,43330.68,43372.59,1307.0833
1639299600,12/12/2021 09:00,BTC/EUR,43366.5,43490,43150.18,43227.66,1307.1250
1639303200,12/12/2021 10:00,BTC/EUR,43232.47,43333.04,43053.89,43297.32,1307.1667
1639306800,12/12/2021 11:00,BTC/EUR,43307.66,43625.62,43242.23,43483.07,1307.2083
1639310400,12/12/2021 12:00,BTC/EUR,43440.8,43899.85,43440.8,43788.81,1307.2500
1639314000,12/12/2021 13:00,BTC/EUR,43827.75,44130.3,43801.57,44058.74,1307.2917
1639317600,12/12/2021 14:00,BTC/EUR,44063.02,44176.11,43823.53,44125.78,1307.3333
1639321200,12/12/2021 15:00,BTC/EUR,44124.8,44150,43853.67,43911.78,1307.3750
1639324800,12/12/2021 16:00,BTC/EUR,43909.67,44135.14,43791.33,44103.16,1307.4167
1639328400,12/12/2021 17:00,BTC/EUR,44135.44,44631.1,44028.62,44465.31,1307.4583
1639332000,12/12/2021 18:00,BTC/EUR,44461.41,44899.53,44445.44,44656.81,1307.5000
1639335600,12/12/2021 19:00,BTC/EUR,44628.66,44749.25,44341.24,44415.19,1307.5417
1639339200,12/12/2021 20:00,BTC/EUR,44415.19,44699.74,44339.24,44467.33,1307.5833
1639342800,12/12/2021 21:00,BTC/EUR,44439.12,44509.56,44101.84,44142.78,1307.6250
1639346400,12/12/2021 22:00,BTC/EUR,44168.23,44500,44145.36,44500,1307.6667
1639350000,12/12/2021 23:00,BTC/EUR,44460.5,44556.3,44186.2,44315.33,1307.7083
1639353600,13/12/2021 00:00,BTC/EUR,44301.47,44396.5,43855.22,43913.98,1307.7500
1639357200,13/12/2021 01:00,BTC/EUR,43937.24,43937.24,43002.29,43002.29,1307.7917
1639360800,13/12/2021 02:00,BTC/EUR,43000,43285.02,42938.65,43224.59,1307.8333
1639364400,13/12/2021 03:00,BTC/EUR,43199.2,43468.95,43168.05,43305.21,1307.8750
1639368000,13/12/2021 04:00,BTC/EUR,43305.21,43505.73,43181.54,43459.05,1307.9167
1639371600,13/12/2021 05:00,BTC/EUR,43459.06,43677.97,43274.66,43646.66,1307.9583
1639375200,13/12/2021 06:00,BTC/EUR,43577.6,43684.54,43350.73,43418.74,1308.0000
1639378800,13/12/2021 07:00,BTC/EUR,43409.29,43441.79,43104.56,43202.71,1308.0417
1639382400,13/12/2021 08:00,BTC/EUR,43221.97,43643.6,42723.53,43528.35,1308.0833
1639386000,13/12/2021 09:00,BTC/EUR,43493.78,43522.3,43255.86,43400,1308.1250
1639389600,13/12/2021 10:00,BTC/EUR,43368.33,43436.5,43105.55,43231.52,1308.1667
1639393200,13/12/2021 11:00,BTC/EUR,43219.36,43416.83,43172.16,43382.32,1308.2083
1639396800,13/12/2021 12:00,BTC/EUR,43353.11,43490,43064,43098.4,1308.2500
1639400400,13/12/2021 13:00,BTC/EUR,43098.4,43174.51,42747.62,42967.98,1308.2917
1639404000,13/12/2021 14:00,BTC/EUR,42967.98,42967.98,42286.31,42516.2,1308.3333
1639407600,13/12/2021 15:00,BTC/EUR,42527.12,42527.12,41732.13,41958.95,1308.3750
1639411200,13/12/2021 16:00,BTC/EUR,41954.75,42185,41383.25,41781.19,1308.4167
1639414800,13/12/2021 17:00,BTC/EUR,41780.63,42476.32,41701.14,42103.76,1308.4583
1639418400,13/12/2021 18:00,BTC/EUR,42075.37,42237.7,41906.44,42040.92,1308.5000
